branch,buildId,changeset,changeset_link,clog_link,link,product,releaseType,version
cart-20fq3,14465074,7368840,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7368840?ac=10,https://buildweb.eng.vmware.com/changelog/14465074,https://buildweb.eng.vmware.com/ob/build/14465074/,hclin,beta,5.2.0
cart-20fq3,14465042,7368840,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7368840?ac=10,https://buildweb.eng.vmware.com/changelog/14465042,https://buildweb.eng.vmware.com/ob/build/14465042/,hclin,GA,5.2.0
cart-20fq3,14460916,7367317,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7367317?ac=10,https://buildweb.eng.vmware.com/changelog/14460916,https://buildweb.eng.vmware.com/ob/build/14460916/,hclin,beta,5.2.0
cart-20fq3,14460906,7367317,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7367317?ac=10,https://buildweb.eng.vmware.com/changelog/14460906,https://buildweb.eng.vmware.com/ob/build/14460906/,hclin,GA,5.2.0
cart-20fq3,14460071,7366996,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7366996?ac=10,https://buildweb.eng.vmware.com/changelog/14460071,https://buildweb.eng.vmware.com/ob/build/14460071/,hclin,GA,5.2.0
cart-20fq3,14460069,7366996,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7366996?ac=10,https://buildweb.eng.vmware.com/changelog/14460069,https://buildweb.eng.vmware.com/ob/build/14460069/,hclin,beta,5.2.0
cart-20fq3,14459276,7366443,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7366443?ac=10,https://buildweb.eng.vmware.com/changelog/14459276,https://buildweb.eng.vmware.com/ob/build/14459276/,hclin,GA,5.2.0
cart-20fq3,14459275,7366443,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7366443?ac=10,https://buildweb.eng.vmware.com/changelog/14459275,https://buildweb.eng.vmware.com/ob/build/14459275/,hclin,beta,5.2.0
cart-20fq3,14456192,7365484,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7365484?ac=10,https://buildweb.eng.vmware.com/changelog/14456192,https://buildweb.eng.vmware.com/ob/build/14456192/,hclin,GA,5.2.0
cart-20fq3,14456167,7365484,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7365484?ac=10,https://buildweb.eng.vmware.com/changelog/14456167,https://buildweb.eng.vmware.com/ob/build/14456167/,hclin,beta,5.2.0
